Year,LocationAbbr,LocationDesc,GeographicLevel,DataSource,Class,Topic,Data_Value,Data_Value_Unit,Data_Value_Type,Data_Value_Footnote_Symbol,Data_Value_Footnote,StratificationCategory1,Stratification1,StratificationCategory2,Stratification2,TopicID,LocationID,Y_lat,X_lon
2019,VA,Rockingham County,County,NVSS,Cardiovascular Diseases,Heart Disease Mortality,325,"per 100,000 population","Age-adjusted, Spatially Smoothed, 3-year Average Rate",,,Sex,Overall,Race/Ethnicity,Black,T2,51165,38.512339401,-78.87676017
2019,VA,Russell County,County,NVSS,Cardiovascular Diseases,Heart Disease Mortality,462.4,"per 100,000 population","Age-adjusted, Spatially Smoothed, 3-year Average Rate",,,Sex,Overall,Race/Ethnicity,Black,T2,51167,36.933641261,-82.09391948
2019,VA,Scott County,County,NVSS,Cardiovascular Diseases,Heart Disease Mortality,575.8,"per 100,000 population","Age-adjusted, Spatially Smoothed, 3-year Average Rate",,,Sex,Overall,Race/Ethnicity,Black,T2,51169,36.713862725,-82.60073239
2019,VA,Shenandoah County,County,NVSS,Cardiovascular Diseases,Heart Disease Mortality,425.2,"per 100,000 population","Age-adjusted, Spatially Smoothed, 3-year Average Rate",,,Sex,Overall,Race/Ethnicity,Black,T2,51171,38.858941053,-78.56835187
2019,VA,Smyth County,County,NVSS,Cardiovascular Diseases,Heart Disease Mortality,549.8,"per 100,000 population","Age-adjusted, Spatially Smoothed, 3-year Average Rate",,,Sex,Overall,Race/Ethnicity,Black,T2,51173,36.843673599,-81.53533921
2019,VA,Southampton County,County,NVSS,Cardiovascular Diseases,Heart Disease Mortality,340,"per 100,000 population","Age-adjusted, Spatially Smoothed, 3-year Average Rate",,,Sex,Overall,Race/Ethnicity,Black,T2,51175,36.726450679,-77.10698642
2019,VA,Spotsylvania County,County,NVSS,Cardiovascular Diseases,Heart Disease Mortality,287.2,"per 100,000 population","Age-adjusted, Spatially Smoothed, 3-year Average Rate",,,Sex,Overall,Race/Ethnicity,Black,T2,51177,38.188532363,-77.65886458
2019,VA,Stafford County,County,NVSS,Cardiovascular Diseases,Heart Disease Mortality,264.1,"per 100,000 population","Age-adjusted, Spatially Smoothed, 3-year Average Rate",,,Sex,Overall,Race/Ethnicity,Black,T2,51179,38.422551512,-77.46009582
2019,VA,Surry County,County,NVSS,Cardiovascular Diseases,Heart Disease Mortality,332,"per 100,000 population","Age-adjusted, Spatially Smoothed, 3-year Average Rate",,,Sex,Overall,Race/Ethnicity,Black,T2,51181,37.112611878,-76.90213414
2019,VA,Sussex County,County,NVSS,Cardiovascular Diseases,Heart Disease Mortality,370.8,"per 100,000 population","Age-adjusted, Spatially Smoothed, 3-year Average Rate",,,Sex,Overall,Race/Ethnicity,Black,T2,51183,36.924624807,-77.26486483
2019,VA,Tazewell County,County,NVSS,Cardiovascular Diseases,Heart Disease Mortality,526.9,"per 100,000 population","Age-adjusted, Spatially Smoothed, 3-year Average Rate",,,Sex,Overall,Race/Ethnicity,Black,T2,51185,37.126565425,-81.5630783
2019,VA,Warren County,County,NVSS,Cardiovascular Diseases,Heart Disease Mortality,382.4,"per 100,000 population","Age-adjusted, Spatially Smoothed, 3-year Average Rate",,,Sex,Overall,Race/Ethnicity,Black,T2,51187,38.911762036,-78.20626584
2019,VA,Washington County,County,NVSS,Cardiovascular Diseases,Heart Disease Mortality,557.8,"per 100,000 population","Age-adjusted, Spatially Smoothed, 3-year Average Rate",,,Sex,Overall,Race/Ethnicity,Black,T2,51191,36.722497346,-81.96005171
2019,VA,Westmoreland County,County,NVSS,Cardiovascular Diseases,Heart Disease Mortality,290.6,"per 100,000 population","Age-adjusted, Spatially Smoothed, 3-year Average Rate",,,Sex,Overall,Race/Ethnicity,Black,T2,51193,38.114316017,-76.81487966
2019,VA,Wise County,County,NVSS,Cardiovascular Diseases,Heart Disease Mortality,590.4,"per 100,000 population","Age-adjusted, Spatially Smoothed, 3-year Average Rate",,,Sex,Overall,Race/Ethnicity,Black,T2,51195,36.97643038,-82.61721202
2019,VA,Wythe County,County,NVSS,Cardiovascular Diseases,Heart Disease Mortality,419.9,"per 100,000 population","Age-adjusted, Spatially Smoothed, 3-year Average Rate",,,Sex,Overall,Race/Ethnicity,Black,T2,51197,36.91817923,-81.07698913
2019,VA,York County,County,NVSS,Cardiovascular Diseases,Heart Disease Mortality,330.9,"per 100,000 population","Age-adjusted, Spatially Smoothed, 3-year Average Rate",,,Sex,Overall,Race/Ethnicity,Black,T2,51199,37.237050738,-76.56030306
2019,VA,Alexandria City,County,NVSS,Cardiovascular Diseases,Heart Disease Mortality,295.2,"per 100,000 population","Age-adjusted, Spatially Smoothed, 3-year Average Rate",,,Sex,Overall,Race/Ethnicity,Black,T2,51510,38.82020021,-77.08768508
2019,VA,Bristol City,County,NVSS,Cardiovascular Diseases,Heart Disease Mortality,651.7,"per 100,000 population","Age-adjusted, Spatially Smoothed, 3-year Average Rate",,,Sex,Overall,Race/Ethnicity,Black,T2,51520,36.605125836,-82.18378023
2019,VA,Buena Vista City,County,NVSS,Cardiovascular Diseases,Heart Disease Mortality,,"per 100,000 population","Age-adjusted, Spatially Smoothed, 3-year Average Rate",~,Insufficient Data,Sex,Overall,Race/Ethnicity,Black,T2,51530,37.722811105,-79.36001329
2019,VA,Charlottesville City,County,NVSS,Cardiovascular Diseases,Heart Disease Mortality,460.6,"per 100,000 population","Age-adjusted, Spatially Smoothed, 3-year Average Rate",,,Sex,Overall,Race/Ethnicity,Black,T2,51540,38.03822508,-78.48683983
2019,VA,Chesapeake City,County,NVSS,Cardiovascular Diseases,Heart Disease Mortality,315.8,"per 100,000 population","Age-adjusted, Spatially Smoothed, 3-year Average Rate",,,Sex,Overall,Race/Ethnicity,Black,T2,51550,36.679182289,-76.30590106
2019,VA,Colonial Heights City,County,NVSS,Cardiovascular Diseases,Heart Disease Mortality,493.6,"per 100,000 population","Age-adjusted, Spatially Smoothed, 3-year Average Rate",,,Sex,Overall,Race/Ethnicity,Black,T2,51570,37.26469393,-77.40533206
2019,VA,Covington City,County,NVSS,Cardiovascular Diseases,Heart Disease Mortality,,"per 100,000 population","Age-adjusted, Spatially Smoothed, 3-year Average Rate",~,Insufficient Data,Sex,Overall,Race/Ethnicity,Black,T2,51580,37.778655071,-79.99176808
2019,VA,Danville City,County,NVSS,Cardiovascular Diseases,Heart Disease Mortality,552.7,"per 100,000 population","Age-adjusted, Spatially Smoothed, 3-year Average Rate",,,Sex,Overall,Race/Ethnicity,Black,T2,51590,36.586694747,-79.40572161
2019,VA,Emporia City,County,NVSS,Cardiovascular Diseases,Heart Disease Mortality,566,"per 100,000 population","Age-adjusted, Spatially Smoothed, 3-year Average Rate",,,Sex,Overall,Race/Ethnicity,Black,T2,51595,36.691250147,-77.54072033
2019,VA,Fairfax City,County,NVSS,Cardiovascular Diseases,Heart Disease Mortality,214,"per 100,000 population","Age-adjusted, Spatially Smoothed, 3-year Average Rate",,,Sex,Overall,Race/Ethnicity,Black,T2,51600,38.846784553,-77.30149239
2019,VA,Falls Church City,County,NVSS,Cardiovascular Diseases,Heart Disease Mortality,229.6,"per 100,000 population","Age-adjusted, Spatially Smoothed, 3-year Average Rate",,,Sex,Overall,Race/Ethnicity,Black,T2,51610,38.877540723,-77.17503404
2019,VA,Franklin City,County,NVSS,Cardiovascular Diseases,Heart Disease Mortality,571.7,"per 100,000 population","Age-adjusted, Spatially Smoothed, 3-year Average Rate",,,Sex,Overall,Race/Ethnicity,Black,T2,51620,36.673621638,-76.93007293
2019,VA,Fredericksburg City,County,NVSS,Cardiovascular Diseases,Heart Disease Mortality,293.2,"per 100,000 population","Age-adjusted, Spatially Smoothed, 3-year Average Rate",,,Sex,Overall,Race/Ethnicity,Black,T2,51630,38.285091358,-77.47083887
2019,VA,Galax City,County,NVSS,Cardiovascular Diseases,Heart Disease Mortality,,"per 100,000 population","Age-adjusted, Spatially Smoothed, 3-year Average Rate",~,Insufficient Data,Sex,Overall,Race/Ethnicity,Black,T2,51640,36.660455597,-80.91594727
2019,VA,Hampton City,County,NVSS,Cardiovascular Diseases,Heart Disease Mortality,363.1,"per 100,000 population","Age-adjusted, Spatially Smoothed, 3-year Average Rate",,,Sex,Overall,Race/Ethnicity,Black,T2,51650,37.050195715,-76.36759194
2019,VA,Harrisonburg City,County,NVSS,Cardiovascular Diseases,Heart Disease Mortality,,"per 100,000 population","Age-adjusted, Spatially Smoothed, 3-year Average Rate",~,Insufficient Data,Sex,Overall,Race/Ethnicity,Black,T2,51660,38.431357626,-78.87564329
2019,VA,Hopewell City,County,NVSS,Cardiovascular Diseases,Heart Disease Mortality,462.5,"per 100,000 population","Age-adjusted, Spatially Smoothed, 3-year Average Rate",,,Sex,Overall,Race/Ethnicity,Black,T2,51670,37.293946021,-77.29384103
2019,VA,Lexington City,County,NVSS,Cardiovascular Diseases,Heart Disease Mortality,,"per 100,000 population","Age-adjusted, Spatially Smoothed, 3-year Average Rate",~,Insufficient Data,Sex,Overall,Race/Ethnicity,Black,T2,51678,37.78268554,-79.44953494
2019,VA,Lynchburg City,County,NVSS,Cardiovascular Diseases,Heart Disease Mortality,437,"per 100,000 population","Age-adjusted, Spatially Smoothed, 3-year Average Rate",,,Sex,Overall,Race/Ethnicity,Black,T2,51680,37.399002568,-79.18731515
2019,VA,Manassas City,County,NVSS,Cardiovascular Diseases,Heart Disease Mortality,348.5,"per 100,000 population","Age-adjusted, Spatially Smoothed, 3-year Average Rate",,,Sex,Overall,Race/Ethnicity,Black,T2,51683,38.748670514,-77.4843605
2019,VA,Manassas Park City,County,NVSS,Cardiovascular Diseases,Heart Disease Mortality,216,"per 100,000 population","Age-adjusted, Spatially Smoothed, 3-year Average Rate",,,Sex,Overall,Race/Ethnicity,Black,T2,51685,38.781438567,-77.46473786
2019,VA,Martinsville City,County,NVSS,Cardiovascular Diseases,Heart Disease Mortality,795.5,"per 100,000 population","Age-adjusted, Spatially Smoothed, 3-year Average Rate",,,Sex,Overall,Race/Ethnicity,Black,T2,51690,36.683783792,-79.8654395
2019,VA,Newport News City,County,NVSS,Cardiovascular Diseases,Heart Disease Mortality,435.1,"per 100,000 population","Age-adjusted, Spatially Smoothed, 3-year Average Rate",,,Sex,Overall,Race/Ethnicity,Black,T2,51700,37.104468388,-76.51782082
2019,VA,Norfolk City,County,NVSS,Cardiovascular Diseases,Heart Disease Mortality,485.8,"per 100,000 population","Age-adjusted, Spatially Smoothed, 3-year Average Rate",,,Sex,Overall,Race/Ethnicity,Black,T2,51710,36.889994965,-76.25023494
2019,VA,Norton City,County,NVSS,Cardiovascular Diseases,Heart Disease Mortality,,"per 100,000 population","Age-adjusted, Spatially Smoothed, 3-year Average Rate",~,Insufficient Data,Sex,Overall,Race/Ethnicity,Black,T2,51720,36.940909158,-82.60945955
2019,VA,Petersburg City,County,NVSS,Cardiovascular Diseases,Heart Disease Mortality,514.6,"per 100,000 population","Age-adjusted, Spatially Smoothed, 3-year Average Rate",,,Sex,Overall,Race/Ethnicity,Black,T2,51730,37.204296931,-77.39805812
2019,VA,Poquoson City,County,NVSS,Cardiovascular Diseases,Heart Disease Mortality,347,"per 100,000 population","Age-adjusted, Spatially Smoothed, 3-year Average Rate",,,Sex,Overall,Race/Ethnicity,Black,T2,51735,37.137821321,-76.35789922
2019,VA,Portsmouth City,County,NVSS,Cardiovascular Diseases,Heart Disease Mortality,417.2,"per 100,000 population","Age-adjusted, Spatially Smoothed, 3-year Average Rate",,,Sex,Overall,Race/Ethnicity,Black,T2,51740,36.812560468,-76.34693806
2019,VA,Radford City,County,NVSS,Cardiovascular Diseases,Heart Disease Mortality,405,"per 100,000 population","Age-adjusted, Spatially Smoothed, 3-year Average Rate",,,Sex,Overall,Race/Ethnicity,Black,T2,51750,37.127594937,-80.56424981
2019,VA,Richmond City,County,NVSS,Cardiovascular Diseases,Heart Disease Mortality,441.4,"per 100,000 population","Age-adjusted, Spatially Smoothed, 3-year Average Rate",,,Sex,Overall,Race/Ethnicity,Black,T2,51760,37.531387138,-77.47612857
2019,VA,Roanoke City,County,NVSS,Cardiovascular Diseases,Heart Disease Mortality,434.3,"per 100,000 population","Age-adjusted, Spatially Smoothed, 3-year Average Rate",,,Sex,Overall,Race/Ethnicity,Black,T2,51770,37.27258286,-79.94948215
2019,VA,Salem City,County,NVSS,Cardiovascular Diseases,Heart Disease Mortality,259.4,"per 100,000 population","Age-adjusted, Spatially Smoothed, 3-year Average Rate",,,Sex,Overall,Race/Ethnicity,Black,T2,51775,37.288523602,-80.06239085
2019,VA,Staunton City,County,NVSS,Cardiovascular Diseases,Heart Disease Mortality,325.6,"per 100,000 population","Age-adjusted, Spatially Smoothed, 3-year Average Rate",,,Sex,Overall,Race/Ethnicity,Black,T2,51790,38.150058921,-79.07698334
2019,VA,Suffolk City,County,NVSS,Cardiovascular Diseases,Heart Disease Mortality,405.9,"per 100,000 population","Age-adjusted, Spatially Smoothed, 3-year Average Rate",,,Sex,Overall,Race/Ethnicity,Black,T2,51800,36.695480927,-76.64481454
2019,VA,Virginia Beach City,County,NVSS,Cardiovascular Diseases,Heart Disease Mortality,347.3,"per 100,000 population","Age-adjusted, Spatially Smoothed, 3-year Average Rate",,,Sex,Overall,Race/Ethnicity,Black,T2,51810,36.75954605,-76.06198906
2019,VA,Waynesboro City,County,NVSS,Cardiovascular Diseases,Heart Disease Mortality,275.1,"per 100,000 population","Age-adjusted, Spatially Smoothed, 3-year Average Rate",,,Sex,Overall,Race/Ethnicity,Black,T2,51820,38.068900897,-78.8884718
2019,VA,Williamsburg City,County,NVSS,Cardiovascular Diseases,Heart Disease Mortality,285.7,"per 100,000 population","Age-adjusted, Spatially Smoothed, 3-year Average Rate",,,Sex,Overall,Race/Ethnicity,Black,T2,51830,37.27446917,-76.70052617
2019,VA,Winchester City,County,NVSS,Cardiovascular Diseases,Heart Disease Mortality,455.7,"per 100,000 population","Age-adjusted, Spatially Smoothed, 3-year Average Rate",,,Sex,Overall,Race/Ethnicity,Black,T2,51840,39.17245426,-78.16954443
2019,VA,Accomack County,County,NVSS,Cardiovascular Diseases,Heart Disease Mortality,767,"per 100,000 population","Age-adjusted, Spatially Smoothed, 3-year Average Rate",,,Sex,Male,Race/Ethnicity,Black,T2,51001,37.77581909,-75.65089864
2019,VA,Albemarle County,County,NVSS,Cardiovascular Diseases,Heart Disease Mortality,530.2,"per 100,000 population","Age-adjusted, Spatially Smoothed, 3-year Average Rate",,,Sex,Male,Race/Ethnicity,Black,T2,51003,38.022147632,-78.55786644
2019,VA,Alleghany County,County,NVSS,Cardiovascular Diseases,Heart Disease Mortality,553.6,"per 100,000 population","Age-adjusted, Spatially Smoothed, 3-year Average Rate",,,Sex,Male,Race/Ethnicity,Black,T2,51005,37.748760473,-80.12886843
2019,VA,Amelia County,County,NVSS,Cardiovascular Diseases,Heart Disease Mortality,532.3,"per 100,000 population","Age-adjusted, Spatially Smoothed, 3-year Average Rate",,,Sex,Male,Race/Ethnicity,Black,T2,51007,37.332991915,-77.97874498
2019,VA,Amherst County,County,NVSS,Cardiovascular Diseases,Heart Disease Mortality,516,"per 100,000 population","Age-adjusted, Spatially Smoothed, 3-year Average Rate",,,Sex,Male,Race/Ethnicity,Black,T2,51009,37.606303703,-79.14532482
2019,VA,Appomattox County,County,NVSS,Cardiovascular Diseases,Heart Disease Mortality,520.6,"per 100,000 population","Age-adjusted, Spatially Smoothed, 3-year Average Rate",,,Sex,Male,Race/Ethnicity,Black,T2,51011,37.372369158,-78.81624951
2019,VA,Arlington County,County,NVSS,Cardiovascular Diseases,Heart Disease Mortality,357.6,"per 100,000 population","Age-adjusted, Spatially Smoothed, 3-year Average Rate",,,Sex,Male,Race/Ethnicity,Black,T2,51013,38.883747477,-77.10468455
2019,VA,Augusta County,County,NVSS,Cardiovascular Diseases,Heart Disease Mortality,360.1,"per 100,000 population","Age-adjusted, Spatially Smoothed, 3-year Average Rate",,,Sex,Male,Race/Ethnicity,Black,T2,51015,38.164214757,-79.12894023
2019,VA,Bath County,County,NVSS,Cardiovascular Diseases,Heart Disease Mortality,411.8,"per 100,000 population","Age-adjusted, Spatially Smoothed, 3-year Average Rate",,,Sex,Male,Race/Ethnicity,Black,T2,51017,38.059695246,-79.73777086
2019,VA,Bedford County County,County,NVSS,Cardiovascular Diseases,Heart Disease Mortality,506.7,"per 100,000 population","Age-adjusted, Spatially Smoothed, 3-year Average Rate",,,Sex,Male,Race/Ethnicity,Black,T2,51019,37.317115761,-79.52216965
2019,VA,Bland County,County,NVSS,Cardiovascular Diseases,Heart Disease Mortality,383.2,"per 100,000 population","Age-adjusted, Spatially Smoothed, 3-year Average Rate",,,Sex,Male,Race/Ethnicity,Black,T2,51021,37.135631728,-81.13100456
2019,VA,Botetourt County,County,NVSS,Cardiovascular Diseases,Heart Disease Mortality,427.8,"per 100,000 population","Age-adjusted, Spatially Smoothed, 3-year Average Rate",,,Sex,Male,Race/Ethnicity,Black,T2,51023,37.556251326,-79.81132546
2019,VA,Brunswick County,County,NVSS,Cardiovascular Diseases,Heart Disease Mortality,523.5,"per 100,000 population","Age-adjusted, Spatially Smoothed, 3-year Average Rate",,,Sex,Male,Race/Ethnicity,Black,T2,51025,36.769109204,-77.86201772
2019,VA,Buchanan County,County,NVSS,Cardiovascular Diseases,Heart Disease Mortality,398.4,"per 100,000 population","Age-adjusted, Spatially Smoothed, 3-year Average Rate",,,Sex,Male,Race/Ethnicity,Black,T2,51027,37.265595028,-82.03104726
2019,VA,Buckingham County,County,NVSS,Cardiovascular Diseases,Heart Disease Mortality,379.9,"per 100,000 population","Age-adjusted, Spatially Smoothed, 3-year Average Rate",,,Sex,Male,Race/Ethnicity,Black,T2,51029,37.573875089,-78.53305235
2019,VA,Campbell County,County,NVSS,Cardiovascular Diseases,Heart Disease Mortality,555,"per 100,000 population","Age-adjusted, Spatially Smoothed, 3-year Average Rate",,,Sex,Male,Race/Ethnicity,Black,T2,51031,37.203810686,-79.09803673
2019,VA,Caroline County,County,NVSS,Cardiovascular Diseases,Heart Disease Mortality,415.8,"per 100,000 population","Age-adjusted, Spatially Smoothed, 3-year Average Rate",,,Sex,Male,Race/Ethnicity,Black,T2,51033,38.026979542,-77.35093191
2019,VA,Carroll County,County,NVSS,Cardiovascular Diseases,Heart Disease Mortality,465.2,"per 100,000 population","Age-adjusted, Spatially Smoothed, 3-year Average Rate",,,Sex,Male,Race/Ethnicity,Black,T2,51035,36.73304599,-80.72974573
2019,VA,Charles City County,County,NVSS,Cardiovascular Diseases,Heart Disease Mortality,429.4,"per 100,000 population","Age-adjusted, Spatially Smoothed, 3-year Average Rate",,,Sex,Male,Race/Ethnicity,Black,T2,51036,37.359091358,-77.06630469
2019,VA,Charlotte County,County,NVSS,Cardiovascular Diseases,Heart Disease Mortality,578.1,"per 100,000 population","Age-adjusted, Spatially Smoothed, 3-year Average Rate",,,Sex,Male,Race/Ethnicity,Black,T2,51037,37.01599427,-78.66384377
2019,VA,Chesterfield County,County,NVSS,Cardiovascular Diseases,Heart Disease Mortality,512.1,"per 100,000 population","Age-adjusted, Spatially Smoothed, 3-year Average Rate",,,Sex,Male,Race/Ethnicity,Black,T2,51041,37.379461952,-77.58986944
2019,VA,Clarke County,County,NVSS,Cardiovascular Diseases,Heart Disease Mortality,387.1,"per 100,000 population","Age-adjusted, Spatially Smoothed, 3-year Average Rate",,,Sex,Male,Race/Ethnicity,Black,T2,51043,39.112828003,-77.9986512
2019,VA,Craig County,County,NVSS,Cardiovascular Diseases,Heart Disease Mortality,,"per 100,000 population","Age-adjusted, Spatially Smoothed, 3-year Average Rate",~,Insufficient Data,Sex,Male,Race/Ethnicity,Black,T2,51045,37.482888152,-80.20669212
2019,VA,Culpeper County,County,NVSS,Cardiovascular Diseases,Heart Disease Mortality,365.4,"per 100,000 population","Age-adjusted, Spatially Smoothed, 3-year Average Rate",,,Sex,Male,Race/Ethnicity,Black,T2,51047,38.488804863,-77.95698903
2019,VA,Cumberland County,County,NVSS,Cardiovascular Diseases,Heart Disease Mortality,334.3,"per 100,000 population","Age-adjusted, Spatially Smoothed, 3-year Average Rate",,,Sex,Male,Race/Ethnicity,Black,T2,51049,37.509468196,-78.2531958
2019,VA,Dickenson County,County,NVSS,Cardiovascular Diseases,Heart Disease Mortality,,"per 100,000 population","Age-adjusted, Spatially Smoothed, 3-year Average Rate",~,Insufficient Data,Sex,Male,Race/Ethnicity,Black,T2,51051,37.125593382,-82.34485983
2019,VA,Dinwiddie County,County,NVSS,Cardiovascular Diseases,Heart Disease Mortality,416,"per 100,000 population","Age-adjusted, Spatially Smoothed, 3-year Average Rate",,,Sex,Male,Race/Ethnicity,Black,T2,51053,37.076093844,-77.63819469
2019,VA,Essex County,County,NVSS,Cardiovascular Diseases,Heart Disease Mortality,627.6,"per 100,000 population","Age-adjusted, Spatially Smoothed, 3-year Average Rate",,,Sex,Male,Race/Ethnicity,Black,T2,51057,37.946494341,-76.95343956
2019,VA,Fairfax County County,County,NVSS,Cardiovascular Diseases,Heart Disease Mortality,228.7,"per 100,000 population","Age-adjusted, Spatially Smoothed, 3-year Average Rate",,,Sex,Male,Race/Ethnicity,Black,T2,51059,38.759386587,-77.2916333
2019,VA,Fauquier County,County,NVSS,Cardiovascular Diseases,Heart Disease Mortality,366.2,"per 100,000 population","Age-adjusted, Spatially Smoothed, 3-year Average Rate",,,Sex,Male,Race/Ethnicity,Black,T2,51061,38.737414447,-77.80831609
2019,VA,Floyd County,County,NVSS,Cardiovascular Diseases,Heart Disease Mortality,366.1,"per 100,000 population","Age-adjusted, Spatially Smoothed, 3-year Average Rate",,,Sex,Male,Race/Ethnicity,Black,T2,51063,36.934634654,-80.35575511
2019,VA,Fluvanna County,County,NVSS,Cardiovascular Diseases,Heart Disease Mortality,635.7,"per 100,000 population","Age-adjusted, Spatially Smoothed, 3-year Average Rate",,,Sex,Male,Race/Ethnicity,Black,T2,51065,37.843986713,-78.27827111
2019,VA,Franklin County County,County,NVSS,Cardiovascular Diseases,Heart Disease Mortality,434.7,"per 100,000 population","Age-adjusted, Spatially Smoothed, 3-year Average Rate",,,Sex,Male,Race/Ethnicity,Black,T2,51067,36.99263347,-79.87767018
2019,VA,Frederick County,County,NVSS,Cardiovascular Diseases,Heart Disease Mortality,509.3,"per 100,000 population","Age-adjusted, Spatially Smoothed, 3-year Average Rate",,,Sex,Male,Race/Ethnicity,Black,T2,51069,39.205056767,-78.26312117
2019,VA,Giles County,County,NVSS,Cardiovascular Diseases,Heart Disease Mortality,432.5,"per 100,000 population","Age-adjusted, Spatially Smoothed, 3-year Average Rate",,,Sex,Male,Race/Ethnicity,Black,T2,51071,37.315004274,-80.69997793
2019,VA,Gloucester County,County,NVSS,Cardiovascular Diseases,Heart Disease Mortality,483.4,"per 100,000 population","Age-adjusted, Spatially Smoothed, 3-year Average Rate",,,Sex,Male,Race/Ethnicity,Black,T2,51073,37.437435237,-76.54394771
2019,VA,Goochland County,County,NVSS,Cardiovascular Diseases,Heart Disease Mortality,497.6,"per 100,000 population","Age-adjusted, Spatially Smoothed, 3-year Average Rate",,,Sex,Male,Race/Ethnicity,Black,T2,51075,37.720915047,-77.91949686
2019,VA,Grayson County,County,NVSS,Cardiovascular Diseases,Heart Disease Mortality,,"per 100,000 population","Age-adjusted, Spatially Smoothed, 3-year Average Rate",~,Insufficient Data,Sex,Male,Race/Ethnicity,Black,T2,51077,36.656980142,-81.22379288
2019,VA,Greene County,County,NVSS,Cardiovascular Diseases,Heart Disease Mortality,567.8,"per 100,000 population","Age-adjusted, Spatially Smoothed, 3-year Average Rate",,,Sex,Male,Race/Ethnicity,Black,T2,51079,38.296667205,-78.4675798
2019,VA,Greensville County,County,NVSS,Cardiovascular Diseases,Heart Disease Mortality,590.7,"per 100,000 population","Age-adjusted, Spatially Smoothed, 3-year Average Rate",,,Sex,Male,Race/Ethnicity,Black,T2,51081,36.683878531,-77.56186196
2019,VA,Halifax County,County,NVSS,Cardiovascular Diseases,Heart Disease Mortality,530.4,"per 100,000 population","Age-adjusted, Spatially Smoothed, 3-year Average Rate",,,Sex,Male,Race/Ethnicity,Black,T2,51083,36.768348697,-78.93374495
2019,VA,Hanover County,County,NVSS,Cardiovascular Diseases,Heart Disease Mortality,397.7,"per 100,000 population","Age-adjusted, Spatially Smoothed, 3-year Average Rate",,,Sex,Male,Race/Ethnicity,Black,T2,51085,37.762000507,-77.49614193
2019,VA,Henrico County,County,NVSS,Cardiovascular Diseases,Heart Disease Mortality,377.5,"per 100,000 population","Age-adjusted, Spatially Smoothed, 3-year Average Rate",,,Sex,Male,Race/Ethnicity,Black,T2,51087,37.566149416,-77.54390611
2019,VA,Henry County,County,NVSS,Cardiovascular Diseases,Heart Disease Mortality,409.2,"per 100,000 population","Age-adjusted, Spatially Smoothed, 3-year Average Rate",,,Sex,Male,Race/Ethnicity,Black,T2,51089,36.686454962,-79.97878141
2019,VA,Highland County,County,NVSS,Cardiovascular Diseases,Heart Disease Mortality,,"per 100,000 population","Age-adjusted, Spatially Smoothed, 3-year Average Rate",~,Insufficient Data,Sex,Male,Race/Ethnicity,Black,T2,51091,38.360448283,-79.56656796
2019,VA,Isle of Wight County,County,NVSS,Cardiovascular Diseases,Heart Disease Mortality,577.4,"per 100,000 population","Age-adjusted, Spatially Smoothed, 3-year Average Rate",,,Sex,Male,Race/Ethnicity,Black,T2,51093,36.892680676,-76.72871849
2019,VA,James City County,County,NVSS,Cardiovascular Diseases,Heart Disease Mortality,451.7,"per 100,000 population","Age-adjusted, Spatially Smoothed, 3-year Average Rate",,,Sex,Male,Race/Ethnicity,Black,T2,51095,37.328598881,-76.77612017
2019,VA,King and Queen County,County,NVSS,Cardiovascular Diseases,Heart Disease Mortality,509.3,"per 100,000 population","Age-adjusted, Spatially Smoothed, 3-year Average Rate",,,Sex,Male,Race/Ethnicity,Black,T2,51097,37.719451771,-76.89641411
2019,VA,King George County,County,NVSS,Cardiovascular Diseases,Heart Disease Mortality,295.9,"per 100,000 population","Age-adjusted, Spatially Smoothed, 3-year Average Rate",,,Sex,Male,Race/Ethnicity,Black,T2,51099,38.269189999,-77.16452134
2019,VA,King William County,County,NVSS,Cardiovascular Diseases,Heart Disease Mortality,465.6,"per 100,000 population","Age-adjusted, Spatially Smoothed, 3-year Average Rate",,,Sex,Male,Race/Ethnicity,Black,T2,51101,37.708293345,-77.09215516
2019,VA,Lancaster County,County,NVSS,Cardiovascular Diseases,Heart Disease Mortality,564.8,"per 100,000 population","Age-adjusted, Spatially Smoothed, 3-year Average Rate",,,Sex,Male,Race/Ethnicity,Black,T2,51103,37.735871269,-76.46391015
2019,VA,Lee County,County,NVSS,Cardiovascular Diseases,Heart Disease Mortality,,"per 100,000 population","Age-adjusted, Spatially Smoothed, 3-year Average Rate",~,Insufficient Data,Sex,Male,Race/Ethnicity,Black,T2,51105,36.706487312,-83.12031682
2019,VA,Loudoun County,County,NVSS,Cardiovascular Diseases,Heart Disease Mortality,261.7,"per 100,000 population","Age-adjusted, Spatially Smoothed, 3-year Average Rate",,,Sex,Male,Race/Ethnicity,Black,T2,51107,39.091092648,-77.63644855
2019,VA,Louisa County,County,NVSS,Cardiovascular Diseases,Heart Disease Mortality,450.1,"per 100,000 population","Age-adjusted, Spatially Smoothed, 3-year Average Rate",,,Sex,Male,Race/Ethnicity,Black,T2,51109,37.977829266,-77.96569404
2019,VA,Lunenburg County,County,NVSS,Cardiovascular Diseases,Heart Disease Mortality,585.9,"per 100,000 population","Age-adjusted, Spatially Smoothed, 3-year Average Rate",,,Sex,Male,Race/Ethnicity,Black,T2,51111,36.95191573,-78.24574534
